PING RECV: 1,689,862,731,157
PING RECV: 1,689,862,752,386
PING RECV: 1,689,862,763,721
PING RECV: 7/21/2023, 4:48:56 PM
7/21/2023, 4:50:50 PM
7/21/2023, 4:52:50 PM
PING RECV: 7/21/2023, 4:53:36 PM
PING RECV: 7/21/2023, 4:53:56 PM
7/21/2023, 4:54:50 PM
7/21/2023, 4:58:05 PM
PING RECV: 7/21/2023, 4:58:36 PM
PING RECV: 7/21/2023, 4:58:56 PM
7/21/2023, 5:00:05 PM
7/21/2023, 5:02:05 PM
PING RECV: 7/21/2023, 5:03:36 PM
PING RECV: 7/21/2023, 5:03:56 PM
7/21/2023, 5:04:05 PM
7/21/2023, 5:06:05 PM
7/21/2023, 5:08:05 PM
PING RECV: 7/21/2023, 5:08:36 PM
PING RECV: 7/21/2023, 5:08:56 PM
7/21/2023, 5:10:05 PM
7/21/2023, 5:12:05 PM
PING RECV: 7/21/2023, 5:13:36 PM
PING RECV: 7/21/2023, 5:13:56 PM
7/21/2023, 5:14:05 PM
PING RECV: 7/21/2023, 5:24:01 PM
PING RECV: 7/21/2023, 5:24:17 PM
7/21/2023, 5:26:01 PM
7/21/2023, 5:28:01 PM
PING RECV: 7/21/2023, 5:28:56 PM
PING RECV: 7/21/2023, 5:29:16 PM
7/21/2023, 5:30:01 PM
7/21/2023, 5:32:01 PM
PING RECV: 7/21/2023, 5:33:56 PM
7/21/2023, 5:34:01 PM
PING RECV: 7/21/2023, 5:34:16 PM
7/21/2023, 5:36:01 PM
7/21/2023, 5:38:01 PM
PING RECV: 7/21/2023, 5:38:56 PM
PING RECV: 7/21/2023, 5:39:16 PM
7/21/2023, 5:40:01 PM
7/21/2023, 5:42:01 PM
PING RECV: 7/21/2023, 5:43:56 PM
7/21/2023, 5:44:01 PM
PING RECV: 7/21/2023, 5:44:16 PM
7/21/2023, 5:46:01 PM
7/21/2023, 5:48:01 PM
PING RECV: 7/21/2023, 5:48:56 PM
PING RECV: 7/21/2023, 5:49:16 PM
7/21/2023, 5:50:01 PM
7/21/2023, 5:52:01 PM
PING RECV: 7/21/2023, 5:58:56 PM
PING RECV: 7/21/2023, 5:59:36 PM
7/21/2023, 6:00:30 PM
7/21/2023, 6:02:30 PM
PING RECV: 7/21/2023, 6:03:56 PM
7/21/2023, 6:04:30 PM
PING RECV: 7/21/2023, 6:04:36 PM
7/21/2023, 6:06:30 PM
7/21/2023, 6:08:30 PM
PING RECV: 7/21/2023, 6:08:56 PM
PING RECV: 7/21/2023, 6:09:36 PM
7/21/2023, 6:10:30 PM
7/21/2023, 6:12:30 PM
PING RECV: 7/21/2023, 6:14:36 PM
7/21/2023, 6:16:18 PM
7/21/2023, 6:18:18 PM
PING RECV: 7/21/2023, 6:18:56 PM
PING RECV: 7/21/2023, 6:19:36 PM
7/21/2023, 6:20:18 PM
7/21/2023, 6:22:18 PM
PING RECV: 7/21/2023, 6:23:56 PM
7/21/2023, 6:24:18 PM
PING RECV: 7/21/2023, 6:24:36 PM
7/21/2023, 6:26:18 PM
7/21/2023, 6:28:18 PM
PING RECV: 7/21/2023, 6:28:56 PM
PING RECV: 7/21/2023, 6:29:36 PM
7/21/2023, 6:30:18 PM
7/21/2023, 6:32:18 PM
PING RECV: 7/21/2023, 6:33:56 PM
7/21/2023, 6:34:18 PM
PING RECV: 7/21/2023, 6:34:36 PM
7/21/2023, 6:36:18 PM
7/21/2023, 6:38:18 PM
PING RECV: 7/21/2023, 6:38:56 PM
PING RECV: 7/21/2023, 6:39:36 PM
7/21/2023, 6:40:18 PM
7/21/2023, 6:42:18 PM
PING RECV: 7/21/2023, 6:43:56 PM
7/21/2023, 6:44:18 PM
PING RECV: 7/21/2023, 6:44:36 PM
7/21/2023, 6:46:18 PM
7/21/2023, 6:48:18 PM
PING RECV: 7/21/2023, 6:48:56 PM
PING RECV: 7/21/2023, 6:49:36 PM
7/21/2023, 6:50:18 PM
7/21/2023, 6:52:18 PM
PING RECV: 7/21/2023, 6:53:56 PM
7/21/2023, 6:54:18 PM
PING RECV: 7/21/2023, 6:54:36 PM
7/21/2023, 6:56:18 PM
7/21/2023, 6:58:18 PM
PING RECV: 7/21/2023, 6:58:56 PM
PING RECV: 7/21/2023, 6:59:36 PM
7/21/2023, 7:00:18 PM
7/21/2023, 7:02:18 PM
PING RECV: 7/21/2023, 7:03:56 PM
7/21/2023, 7:04:18 PM
PING RECV: 7/21/2023, 7:04:36 PM
7/21/2023, 7:06:18 PM
7/21/2023, 7:08:18 PM
PING RECV: 7/21/2023, 7:08:56 PM
7/21/2023, 7:18:08 PM
PING RECV: 7/21/2023, 7:18:56 PM
7/21/2023, 7:20:08 PM
PING RECV: 7/21/2023, 7:20:16 PM
7/21/2023, 7:22:08 PM
PING RECV: 7/21/2023, 7:23:56 PM
7/21/2023, 7:24:08 PM
PING RECV: 7/21/2023, 7:25:16 PM
7/21/2023, 7:26:08 PM
7/21/2023, 7:28:08 PM
PING RECV: 7/21/2023, 7:28:56 PM
7/21/2023, 7:30:08 PM
PING RECV: 7/21/2023, 7:30:16 PM
7/21/2023, 7:32:08 PM
PING RECV: 7/21/2023, 7:33:56 PM
7/21/2023, 7:34:08 PM
PING RECV: 7/21/2023, 7:35:16 PM
7/21/2023, 7:36:08 PM
7/21/2023, 7:38:08 PM
PING RECV: 7/21/2023, 7:38:56 PM
7/21/2023, 7:40:08 PM
PING RECV: 7/21/2023, 7:40:16 PM
7/21/2023, 7:42:08 PM
PING RECV: 7/21/2023, 7:43:56 PM
7/21/2023, 7:44:08 PM
PING RECV: 7/21/2023, 7:45:16 PM
7/21/2023, 7:46:08 PM
7/21/2023, 7:48:08 PM
PING RECV: 7/21/2023, 7:48:56 PM
7/21/2023, 7:50:08 PM
PING RECV: 7/21/2023, 7:50:16 PM
7/21/2023, 7:52:08 PM
PING RECV: 7/21/2023, 7:53:56 PM
7/21/2023, 7:54:08 PM
PING RECV: 7/21/2023, 7:55:16 PM
7/21/2023, 7:56:09 PM
7/21/2023, 7:58:09 PM
PING RECV: 7/21/2023, 7:58:56 PM
7/21/2023, 8:00:09 PM
PING RECV: 7/21/2023, 8:00:16 PM
7/21/2023, 8:02:09 PM
PING RECV: 7/21/2023, 8:03:56 PM
7/21/2023, 8:04:09 PM
PING RECV: 7/21/2023, 8:05:16 PM
7/21/2023, 8:06:09 PM
7/21/2023, 8:08:09 PM
PING RECV: 7/21/2023, 8:08:56 PM
7/21/2023, 8:10:09 PM
PING RECV: 7/21/2023, 8:10:16 PM
7/21/2023, 8:12:09 PM
PING RECV: 7/21/2023, 8:20:56 PM
7/21/2023, 8:22:44 PM
PING RECV: 7/21/2023, 8:23:56 PM
7/21/2023, 8:24:44 PM
PING RECV: 7/21/2023, 8:25:56 PM
7/21/2023, 8:26:44 PM
7/21/2023, 8:28:44 PM
PING RECV: 7/21/2023, 8:28:56 PM
7/21/2023, 8:30:44 PM
PING RECV: 7/21/2023, 8:30:56 PM
PING RECV: 7/21/2023, 8:33:56 PM
7/21/2023, 8:34:57 PM
PING RECV: 7/21/2023, 8:35:56 PM
7/21/2023, 8:36:57 PM
PING RECV: 7/21/2023, 8:38:56 PM
7/21/2023, 8:38:57 PM
PING RECV: 7/21/2023, 8:40:56 PM
7/21/2023, 8:40:57 PM
7/21/2023, 8:42:57 PM
PING RECV: 7/21/2023, 8:43:56 PM
7/21/2023, 8:44:57 PM
PING RECV: 7/21/2023, 8:45:56 PM
7/21/2023, 8:46:57 PM
PING RECV: 7/21/2023, 8:48:56 PM
7/21/2023, 8:48:57 PM
PING RECV: 7/21/2023, 8:50:56 PM
7/21/2023, 8:50:57 PM
7/21/2023, 8:52:57 PM
PING RECV: 7/21/2023, 8:53:56 PM
7/21/2023, 8:54:57 PM
PING RECV: 7/21/2023, 8:55:56 PM
7/21/2023, 8:56:57 PM
PING RECV: 7/21/2023, 8:58:56 PM
7/21/2023, 8:58:57 PM
PING RECV: 7/21/2023, 9:00:56 PM
7/21/2023, 9:00:57 PM
7/21/2023, 9:02:57 PM
PING RECV: 7/21/2023, 9:03:56 PM
7/21/2023, 9:04:57 PM
PING RECV: 7/21/2023, 9:05:56 PM
7/21/2023, 9:06:57 PM
PING RECV: 7/21/2023, 9:08:56 PM
7/21/2023, 9:08:57 PM
PING RECV: 7/21/2023, 9:10:56 PM
7/21/2023, 9:10:57 PM
7/21/2023, 9:12:57 PM
PING RECV: 7/21/2023, 9:13:56 PM
7/21/2023, 9:14:57 PM
PING RECV: 7/21/2023, 9:15:56 PM
7/21/2023, 9:16:58 PM
PING RECV: 7/21/2023, 9:18:56 PM
7/21/2023, 9:18:58 PM
PING RECV: 7/21/2023, 9:20:56 PM
7/21/2023, 9:20:58 PM
7/21/2023, 9:22:58 PM
PING RECV: 7/21/2023, 9:23:56 PM
7/21/2023, 9:24:58 PM
PING RECV: 7/21/2023, 9:25:56 PM
7/21/2023, 9:26:58 PM
PING RECV: 7/21/2023, 9:28:56 PM
7/21/2023, 9:28:58 PM
PING RECV: 7/21/2023, 9:30:56 PM
7/21/2023, 9:30:58 PM
7/21/2023, 9:32:58 PM
PING RECV: 7/21/2023, 9:33:56 PM
7/21/2023, 9:34:58 PM
PING RECV: 7/21/2023, 9:35:56 PM
7/21/2023, 9:36:58 PM
PING RECV: 7/21/2023, 9:38:56 PM
7/21/2023, 9:38:58 PM
PING RECV: 7/21/2023, 9:40:56 PM
7/21/2023, 9:40:58 PM
7/21/2023, 9:42:58 PM
PING RECV: 7/21/2023, 9:43:56 PM
7/21/2023, 9:44:58 PM
PING RECV: 7/21/2023, 9:45:56 PM
7/21/2023, 9:46:58 PM
PING RECV: 7/21/2023, 9:48:56 PM
7/21/2023, 9:48:58 PM
PING RECV: 7/21/2023, 9:50:56 PM
7/21/2023, 9:50:58 PM
7/21/2023, 9:52:58 PM
PING RECV: 7/21/2023, 9:53:56 PM
7/21/2023, 9:54:58 PM
PING RECV: 7/21/2023, 9:55:56 PM
7/21/2023, 9:56:58 PM
PING RECV: 7/21/2023, 9:58:56 PM
7/21/2023, 9:58:58 PM
PING RECV: 7/21/2023, 10:00:56 PM
7/21/2023, 10:00:58 PM
7/21/2023, 10:02:58 PM
PING RECV: 7/21/2023, 10:03:56 PM
7/21/2023, 10:04:58 PM
PING RECV: 7/21/2023, 10:05:56 PM
7/21/2023, 10:06:58 PM
PING RECV: 7/21/2023, 10:08:56 PM
7/21/2023, 10:08:58 PM
PING RECV: 7/21/2023, 10:10:56 PM
7/21/2023, 10:10:58 PM
7/21/2023, 10:12:58 PM
PING RECV: 7/21/2023, 10:13:56 PM
7/21/2023, 10:14:58 PM
PING RECV: 7/21/2023, 10:15:56 PM
7/21/2023, 10:16:58 PM
PING RECV: 7/21/2023, 10:18:56 PM
7/21/2023, 10:18:58 PM
PING RECV: 7/21/2023, 10:20:56 PM
7/21/2023, 10:20:58 PM
7/21/2023, 10:22:58 PM
PING RECV: 7/21/2023, 10:23:56 PM
7/21/2023, 10:24:58 PM
PING RECV: 7/21/2023, 10:25:56 PM
7/21/2023, 10:26:58 PM
PING RECV: 7/21/2023, 10:28:56 PM
7/21/2023, 10:28:58 PM
PING RECV: 7/21/2023, 10:38:56 PM
7/21/2023, 10:38:58 PM
7/21/2023, 10:40:58 PM
PING RECV: 7/21/2023, 10:41:16 PM
7/21/2023, 10:42:59 PM
PING RECV: 7/21/2023, 10:44:47 PM
7/21/2023, 10:44:59 PM
PING RECV: 7/21/2023, 10:46:16 PM
7/21/2023, 10:46:59 PM
PING RECV: 7/21/2023, 10:48:56 PM
7/21/2023, 10:48:59 PM
7/21/2023, 10:50:59 PM
PING RECV: 7/21/2023, 10:51:16 PM
7/21/2023, 10:52:59 PM
PING RECV: 7/21/2023, 10:53:56 PM
7/21/2023, 10:54:59 PM
PING RECV: 7/21/2023, 10:56:16 PM
7/21/2023, 10:56:59 PM
PING RECV: 7/21/2023, 10:58:56 PM
7/21/2023, 10:58:59 PM
7/21/2023, 11:00:59 PM
PING RECV: 7/21/2023, 11:01:16 PM
7/21/2023, 11:02:59 PM
PING RECV: 7/21/2023, 11:03:56 PM
7/21/2023, 11:04:59 PM
PING RECV: 7/21/2023, 11:06:16 PM
7/21/2023, 11:06:59 PM
PING RECV: 7/21/2023, 11:08:56 PM
7/21/2023, 11:08:59 PM
7/21/2023, 11:10:59 PM
PING RECV: 7/21/2023, 11:11:16 PM
7/21/2023, 11:12:59 PM
PING RECV: 7/21/2023, 11:13:56 PM
7/21/2023, 11:14:59 PM
PING RECV: 7/21/2023, 11:16:16 PM
7/21/2023, 11:16:59 PM
PING RECV: 7/21/2023, 11:18:56 PM
7/21/2023, 11:18:59 PM
7/21/2023, 11:20:59 PM
PING RECV: 7/21/2023, 11:21:16 PM
7/21/2023, 11:22:59 PM
PING RECV: 7/21/2023, 11:23:56 PM
PING RECV: 7/21/2023, 11:28:56 PM
PING RECV: 7/21/2023, 11:48:56 PM
7/21/2023, 11:50:00 PM
7/21/2023, 11:52:00 PM
PING RECV: 7/21/2023, 11:52:56 PM
PING RECV: 7/21/2023, 11:53:56 PM
7/21/2023, 11:54:00 PM
7/21/2023, 11:56:00 PM
PING RECV: 7/21/2023, 11:57:56 PM
7/21/2023, 11:58:00 PM
PING RECV: 7/21/2023, 11:58:56 PM
7/22/2023, 12:00:00 AM
7/22/2023, 12:02:00 AM
PING RECV: 7/22/2023, 12:02:56 AM
PING RECV: 7/22/2023, 12:03:56 AM
7/22/2023, 12:04:00 AM
7/22/2023, 12:06:00 AM
PING RECV: 7/22/2023, 12:07:56 AM
7/22/2023, 12:08:00 AM
PING RECV: 7/22/2023, 12:08:56 AM
7/22/2023, 12:10:00 AM
7/22/2023, 12:12:00 AM
PING RECV: 7/22/2023, 12:12:56 AM
PING RECV: 7/22/2023, 12:13:56 AM
7/22/2023, 12:14:00 AM
7/22/2023, 12:16:00 AM
PING RECV: 7/22/2023, 12:17:56 AM
7/22/2023, 12:18:00 AM
PING RECV: 7/22/2023, 12:18:56 AM
7/22/2023, 12:20:00 AM
7/22/2023, 12:22:00 AM
PING RECV: 7/22/2023, 12:22:56 AM
PING RECV: 7/22/2023, 12:23:56 AM
7/22/2023, 12:24:00 AM
7/22/2023, 12:26:00 AM
PING RECV: 7/22/2023, 12:27:56 AM
7/22/2023, 12:28:00 AM
PING RECV: 7/22/2023, 12:28:56 AM
7/22/2023, 12:30:00 AM
7/22/2023, 12:32:00 AM
PING RECV: 7/22/2023, 12:32:56 AM
PING RECV: 7/22/2023, 12:33:56 AM
7/22/2023, 12:34:00 AM
7/22/2023, 12:36:00 AM
PING RECV: 7/22/2023, 12:37:56 AM
7/22/2023, 12:38:00 AM
PING RECV: 7/22/2023, 12:38:56 AM
7/22/2023, 12:40:00 AM
7/22/2023, 12:42:00 AM
PING RECV: 7/22/2023, 12:42:56 AM
PING RECV: 7/22/2023, 12:43:56 AM
7/22/2023, 12:44:00 AM
7/22/2023, 12:46:00 AM
PING RECV: 7/22/2023, 12:47:56 AM
7/22/2023, 12:48:00 AM
PING RECV: 7/22/2023, 12:48:56 AM
7/22/2023, 12:50:00 AM
7/22/2023, 12:52:00 AM
PING RECV: 7/22/2023, 12:52:56 AM
PING RECV: 7/22/2023, 12:53:56 AM
7/22/2023, 12:54:00 AM
7/22/2023, 12:56:00 AM
PING RECV: 7/22/2023, 12:57:56 AM
7/22/2023, 12:58:00 AM
PING RECV: 7/22/2023, 12:58:56 AM
7/22/2023, 1:00:00 AM
7/22/2023, 1:02:00 AM
PING RECV: 7/22/2023, 1:02:56 AM
PING RECV: 7/22/2023, 1:03:56 AM
7/22/2023, 1:04:00 AM
7/22/2023, 1:06:00 AM
PING RECV: 7/22/2023, 1:07:56 AM
7/22/2023, 1:08:00 AM
PING RECV: 7/22/2023, 1:08:56 AM
7/22/2023, 1:10:00 AM
7/22/2023, 1:12:01 AM
PING RECV: 7/22/2023, 1:12:56 AM
PING RECV: 7/22/2023, 1:13:56 AM
7/22/2023, 1:14:01 AM
7/22/2023, 1:16:01 AM
PING RECV: 7/22/2023, 1:17:56 AM
7/22/2023, 1:18:01 AM
PING RECV: 7/22/2023, 1:18:56 AM
7/22/2023, 1:20:01 AM
7/22/2023, 1:22:01 AM
PING RECV: 7/22/2023, 1:22:56 AM
PING RECV: 7/22/2023, 1:23:56 AM
7/22/2023, 1:24:01 AM
7/22/2023, 1:26:01 AM
PING RECV: 7/22/2023, 1:27:56 AM
7/22/2023, 1:28:01 AM
PING RECV: 7/22/2023, 1:28:56 AM
7/22/2023, 1:30:01 AM
7/22/2023, 1:32:01 AM
PING RECV: 7/22/2023, 1:32:56 AM
PING RECV: 7/22/2023, 1:33:56 AM
7/22/2023, 1:34:01 AM
7/22/2023, 1:36:01 AM
PING RECV: 7/22/2023, 1:37:56 AM
7/22/2023, 1:38:01 AM
PING RECV: 7/22/2023, 1:38:56 AM
7/22/2023, 1:40:01 AM
7/22/2023, 1:42:01 AM
PING RECV: 7/22/2023, 1:42:56 AM
PING RECV: 7/22/2023, 1:43:56 AM
7/22/2023, 1:44:01 AM
7/22/2023, 1:46:01 AM
PING RECV: 7/22/2023, 1:47:56 AM
7/22/2023, 1:48:01 AM
PING RECV: 7/22/2023, 1:48:56 AM
7/22/2023, 1:50:01 AM
7/22/2023, 1:52:01 AM
PING RECV: 7/22/2023, 1:52:56 AM
PING RECV: 7/22/2023, 1:53:56 AM
7/22/2023, 1:54:01 AM
7/22/2023, 1:56:01 AM
PING RECV: 7/22/2023, 1:57:56 AM
7/22/2023, 1:58:01 AM
PING RECV: 7/22/2023, 1:58:56 AM
7/22/2023, 2:00:01 AM
7/22/2023, 2:02:01 AM
PING RECV: 7/22/2023, 2:02:56 AM
PING RECV: 7/22/2023, 2:03:56 AM
7/22/2023, 2:04:01 AM
7/22/2023, 2:06:01 AM
PING RECV: 7/22/2023, 2:07:56 AM
7/22/2023, 2:08:01 AM
PING RECV: 7/22/2023, 2:08:56 AM
7/22/2023, 2:10:01 AM
7/22/2023, 2:12:01 AM
PING RECV: 7/22/2023, 2:12:56 AM
PING RECV: 7/22/2023, 2:13:56 AM
7/22/2023, 2:14:01 AM
7/22/2023, 2:16:01 AM
PING RECV: 7/22/2023, 2:17:56 AM
7/22/2023, 2:18:01 AM
PING RECV: 7/22/2023, 2:18:56 AM
7/22/2023, 2:20:01 AM
7/22/2023, 2:22:01 AM
PING RECV: 7/22/2023, 2:22:56 AM
PING RECV: 7/22/2023, 2:23:56 AM
7/22/2023, 2:24:01 AM
7/22/2023, 2:26:01 AM
PING RECV: 7/22/2023, 2:27:56 AM
7/22/2023, 2:28:01 AM
PING RECV: 7/22/2023, 2:28:56 AM
7/22/2023, 2:30:01 AM
7/22/2023, 2:32:01 AM
PING RECV: 7/22/2023, 2:32:56 AM
PING RECV: 7/22/2023, 2:33:56 AM
7/22/2023, 2:34:01 AM
7/22/2023, 2:36:01 AM
PING RECV: 7/22/2023, 2:37:56 AM
7/22/2023, 2:38:01 AM
PING RECV: 7/22/2023, 2:38:56 AM
7/22/2023, 2:40:01 AM
7/22/2023, 2:42:01 AM
PING RECV: 7/22/2023, 2:42:56 AM
PING RECV: 7/22/2023, 2:43:56 AM
7/22/2023, 2:44:01 AM
7/22/2023, 2:46:01 AM
PING RECV: 7/22/2023, 2:47:56 AM
7/22/2023, 2:48:01 AM
PING RECV: 7/22/2023, 2:48:56 AM
7/22/2023, 2:50:01 AM
7/22/2023, 2:52:01 AM
PING RECV: 7/22/2023, 2:52:56 AM
PING RECV: 7/22/2023, 2:53:56 AM
7/22/2023, 2:54:01 AM
7/22/2023, 2:56:01 AM
PING RECV: 7/22/2023, 2:57:56 AM
7/22/2023, 2:58:01 AM
PING RECV: 7/22/2023, 2:58:56 AM
7/22/2023, 3:00:01 AM
7/22/2023, 3:02:01 AM
PING RECV: 7/22/2023, 3:02:56 AM
PING RECV: 7/22/2023, 3:03:56 AM
7/22/2023, 3:04:01 AM
7/22/2023, 3:06:01 AM
PING RECV: 7/22/2023, 3:07:56 AM
7/22/2023, 3:08:01 AM
PING RECV: 7/22/2023, 3:08:56 AM
7/22/2023, 3:10:01 AM
7/22/2023, 3:12:01 AM
PING RECV: 7/22/2023, 3:12:56 AM
PING RECV: 7/22/2023, 3:13:56 AM
7/22/2023, 3:14:01 AM
PING RECV: 7/22/2023, 3:29:01 AM
PING RECV: 7/22/2023, 3:29:01 AM
7/22/2023, 3:31:01 AM
7/22/2023, 3:33:01 AM
PING RECV: 7/22/2023, 3:33:56 AM
PING RECV: 7/22/2023, 3:33:56 AM
7/22/2023, 3:35:01 AM
7/22/2023, 3:37:01 AM
PING RECV: 7/22/2023, 3:38:56 AM
PING RECV: 7/22/2023, 3:38:56 AM
7/22/2023, 3:39:01 AM
7/22/2023, 3:41:01 AM
7/22/2023, 3:43:01 AM
PING RECV: 7/22/2023, 3:43:56 AM
PING RECV: 7/22/2023, 3:43:56 AM
7/22/2023, 3:45:01 AM
7/22/2023, 3:47:01 AM
PING RECV: 7/22/2023, 3:48:56 AM
PING RECV: 7/22/2023, 3:48:56 AM
7/22/2023, 3:49:01 AM
7/22/2023, 3:51:02 AM
7/22/2023, 3:53:02 AM
PING RECV: 7/22/2023, 3:53:56 AM
PING RECV: 7/22/2023, 3:53:56 AM
7/22/2023, 3:55:02 AM
7/22/2023, 3:57:02 AM
PING RECV: 7/22/2023, 3:58:56 AM
PING RECV: 7/22/2023, 3:58:56 AM
7/22/2023, 3:59:02 AM
7/22/2023, 4:01:02 AM
7/22/2023, 4:03:02 AM
PING RECV: 7/22/2023, 4:03:56 AM
PING RECV: 7/22/2023, 4:03:56 AM
7/22/2023, 4:05:02 AM
7/22/2023, 4:07:02 AM
PING RECV: 7/22/2023, 4:08:56 AM
PING RECV: 7/22/2023, 4:08:56 AM
7/22/2023, 4:09:02 AM
7/22/2023, 4:11:02 AM
7/22/2023, 4:13:02 AM
PING RECV: 7/22/2023, 4:13:56 AM
PING RECV: 7/22/2023, 4:13:56 AM
7/22/2023, 4:15:02 AM
7/22/2023, 4:17:02 AM
PING RECV: 7/22/2023, 4:18:56 AM
PING RECV: 7/22/2023, 4:18:56 AM
7/22/2023, 4:19:02 AM
7/22/2023, 4:21:02 AM
7/22/2023, 4:23:02 AM
PING RECV: 7/22/2023, 4:23:56 AM
PING RECV: 7/22/2023, 4:23:56 AM
7/22/2023, 4:25:02 AM
7/22/2023, 4:27:02 AM
PING RECV: 7/22/2023, 4:28:56 AM
PING RECV: 7/22/2023, 4:28:56 AM
7/22/2023, 4:29:02 AM
7/22/2023, 4:31:02 AM
7/22/2023, 4:33:02 AM
PING RECV: 7/22/2023, 4:33:56 AM
PING RECV: 7/22/2023, 4:33:56 AM
7/22/2023, 4:35:02 AM
7/22/2023, 4:37:02 AM
PING RECV: 7/22/2023, 4:38:56 AM
PING RECV: 7/22/2023, 4:38:56 AM
7/22/2023, 4:39:02 AM
7/22/2023, 4:41:02 AM
7/22/2023, 4:43:02 AM
PING RECV: 7/22/2023, 4:43:56 AM
PING RECV: 7/22/2023, 4:43:56 AM
7/22/2023, 4:45:02 AM
7/22/2023, 4:47:02 AM
PING RECV: 7/22/2023, 4:48:56 AM
PING RECV: 7/22/2023, 4:48:56 AM
7/22/2023, 4:49:02 AM
7/22/2023, 4:51:02 AM
7/22/2023, 4:53:02 AM
PING RECV: 7/22/2023, 4:53:56 AM
PING RECV: 7/22/2023, 4:53:56 AM
7/22/2023, 4:55:02 AM
7/22/2023, 4:57:02 AM
PING RECV: 7/22/2023, 4:58:56 AM
PING RECV: 7/22/2023, 4:58:56 AM
7/22/2023, 4:59:02 AM
7/22/2023, 5:01:02 AM
7/22/2023, 5:03:02 AM
PING RECV: 7/22/2023, 5:03:56 AM
PING RECV: 7/22/2023, 5:03:56 AM
7/22/2023, 5:05:02 AM
7/22/2023, 5:07:02 AM
PING RECV: 7/22/2023, 5:08:56 AM
PING RECV: 7/22/2023, 5:08:56 AM
7/22/2023, 5:09:02 AM
7/22/2023, 5:11:02 AM
7/22/2023, 5:13:02 AM
PING RECV: 7/22/2023, 5:13:56 AM
PING RECV: 7/22/2023, 5:13:56 AM
7/22/2023, 5:15:02 AM
7/22/2023, 5:17:02 AM
PING RECV: 7/22/2023, 5:18:56 AM
PING RECV: 7/22/2023, 5:18:56 AM
7/22/2023, 5:19:02 AM
7/22/2023, 5:21:02 AM
7/22/2023, 5:23:02 AM
PING RECV: 7/22/2023, 5:23:56 AM
PING RECV: 7/22/2023, 5:23:56 AM
7/22/2023, 5:25:03 AM
7/22/2023, 5:27:03 AM
PING RECV: 7/22/2023, 5:28:56 AM
PING RECV: 7/22/2023, 5:28:56 AM
7/22/2023, 5:29:03 AM
7/22/2023, 5:31:03 AM
7/22/2023, 5:33:03 AM
PING RECV: 7/22/2023, 5:33:56 AM
PING RECV: 7/22/2023, 5:33:56 AM
7/22/2023, 5:35:03 AM
7/22/2023, 5:37:03 AM
PING RECV: 7/22/2023, 5:38:56 AM
PING RECV: 7/22/2023, 5:38:56 AM
7/22/2023, 5:39:03 AM
7/22/2023, 5:41:03 AM
7/22/2023, 5:43:03 AM
PING RECV: 7/22/2023, 5:43:56 AM
PING RECV: 7/22/2023, 5:43:56 AM
7/22/2023, 5:45:03 AM
7/22/2023, 5:47:03 AM
PING RECV: 7/22/2023, 5:48:56 AM
PING RECV: 7/22/2023, 5:48:56 AM
7/22/2023, 5:49:03 AM
7/22/2023, 5:51:03 AM
7/22/2023, 5:53:03 AM
PING RECV: 7/22/2023, 5:53:56 AM
PING RECV: 7/22/2023, 5:53:56 AM
7/22/2023, 5:55:03 AM
7/22/2023, 5:57:03 AM
PING RECV: 7/22/2023, 5:58:56 AM
PING RECV: 7/22/2023, 5:58:56 AM
7/22/2023, 5:59:03 AM
7/22/2023, 6:01:03 AM
7/22/2023, 6:03:03 AM
PING RECV: 7/22/2023, 6:03:56 AM
PING RECV: 7/22/2023, 6:03:56 AM
7/22/2023, 6:05:03 AM
7/22/2023, 6:07:03 AM
PING RECV: 7/22/2023, 6:08:56 AM
PING RECV: 7/22/2023, 6:08:56 AM
7/22/2023, 6:09:03 AM
7/22/2023, 6:11:03 AM
7/22/2023, 6:13:03 AM
PING RECV: 7/22/2023, 6:13:56 AM
PING RECV: 7/22/2023, 6:13:56 AM
7/22/2023, 6:15:03 AM
7/22/2023, 6:17:03 AM
PING RECV: 7/22/2023, 6:18:56 AM
PING RECV: 7/22/2023, 6:18:56 AM
7/22/2023, 6:19:03 AM
7/22/2023, 6:21:03 AM
7/22/2023, 6:23:03 AM
PING RECV: 7/22/2023, 6:23:56 AM
PING RECV: 7/22/2023, 6:23:56 AM
7/22/2023, 6:25:03 AM
7/22/2023, 6:27:03 AM
PING RECV: 7/22/2023, 6:28:56 AM
PING RECV: 7/22/2023, 6:28:56 AM
7/22/2023, 6:29:03 AM
7/22/2023, 6:31:03 AM
7/22/2023, 6:33:03 AM
PING RECV: 7/22/2023, 6:33:56 AM
PING RECV: 7/22/2023, 6:33:56 AM
7/22/2023, 6:35:03 AM
7/22/2023, 6:37:03 AM
PING RECV: 7/22/2023, 6:38:56 AM
PING RECV: 7/22/2023, 6:38:56 AM
7/22/2023, 6:39:03 AM
7/22/2023, 6:41:03 AM
7/22/2023, 6:43:03 AM
PING RECV: 7/22/2023, 6:43:56 AM
PING RECV: 7/22/2023, 6:43:56 AM
7/22/2023, 6:45:03 AM
7/22/2023, 6:47:03 AM
PING RECV: 7/22/2023, 6:48:56 AM
PING RECV: 7/22/2023, 6:48:56 AM
7/22/2023, 6:49:03 AM
7/22/2023, 6:51:03 AM
7/22/2023, 6:53:03 AM
PING RECV: 7/22/2023, 6:53:56 AM
PING RECV: 7/22/2023, 6:53:56 AM
7/22/2023, 6:55:03 AM
